44,92,15,8,45,70,82,92,35,30,81,61,30,47,70,76,52,90,53,81,72,5,97,30,52,78,47,51,15,36,5,8,14,41,19,68,19,86,46,61,23,60,74,75,75,22,73,36,4,8
17,36,43,11,22,14,29,97,53,32,18,38,2,50,3,87,51,82,97,27,53,83,50,87,49,99,20,41,79,25,23,7,9,71,71,23,32,5,7,94,1,62,44,94,47,92,85,41,14,53
34,50,40,23,19,85,99,32,76,12,4,36,96,62,85,40,32,57,74,47,68,36,2,19,4,61,63,68,35,1,14,26,38,27,68,23,41,76,79,62,73,24,33,72,18,96,51,53,25,39
86,36,40,96,55,87,74,69,59,54,25,37,24,80,56,35,28,63,4,16,11,80,2,45,62,16,73,51,54,60,73,48,76,4,11,5,83,68,84,12,13,12,9,20,12,81,78,86,45,26
26,75,67,93,75,53,13,13,20,76,26,61,54,58,89,39,78,88,97,12,39,14,55,18,42,12,39,79,35,98,89,65,86,7,18,7,63,62,51,22,77,44,77,62,78,74,78,88,21,65
42,11,38,42,90,77,6,25,95,33,44,45,95,31,93,87,39,10,72,5,59,3,68,79,5,38,80,50,53,49,16,31,32,88,69,50,11,35,63,71,93,57,7,27,77,28,45,11,67,9
79,71,7,38,12,81,66,98,46,83,79,3,82,80,58,90,8,93,19,28,50,70,62,34,26,34,68,98,21,42,76,98,8,95,48,23,17,13,21,74,40,44,93,25,5,31,5,6,69,68
21,83,86,12,47,14,99,66,85,92,33,21,8,61,55,49,93,69,32,68,10,6,47,36,95,12,35,22,43,16,16,25,97,59,30,99,99,31,24,62,4,27,72,1,13,98,98,4,64,57
94,51,44,53,46,77,1,92,33,34,42,10,6,88,42,99,60,32,25,25,58,92,47,44,30,4,55,88,19,43,78,8,9,27,66,10,36,14,94,74,76,92,87,18,24,69,30,29,43,9
98,67,1,1,62,26,30,28,69,87,32,19,15,47,28,60,21,2,78,65,4,45,42,78,52,4,51,52,10,20,69,38,24,61,66,57,29,88,99,15,71,88,2,62,73,15,48,89,32,65
33,95,81,34,83,8,67,6,39,11,39,38,60,86,82,85,99,66,39,35,87,7,1,21,76,32,21,4,28,29,4,47,78,31,92,47,57,85,89,34,1,74,17,18,20,85,59,38,17,4
55,83,17,11,98,69,74,95,32,26,13,39,77,29,78,64,88,44,94,57,89,6,43,37,48,36,39,17,35,4,85,74,11,22,34,37,58,18,43,19,9,96,6,58,90,71,21,8,13,30
25,81,29,45,47,94,56,10,56,23,93,92,42,62,15,72,54,86,67,30,17,91,68,52,73,65,9,40,8,3,77,76,78,4,7,71,17,98,7,58,20,61,97,26,34,78,35,74,61,94
47,69,75,76,73,24,28,67,96,33,32,16,83,35,81,59,63,71,48,4,51,20,25,80,28,82,10,11,62,17,99,27,87,35,43,74,91,75,47,80,24,29,95,97,45,49,16,80,12,43
11,89,80,62,41,2,4,66,11,20,48,34,34,76,55,77,94,73,57,36,48,51,79,77,1,6,52,45,88,84,17,26,38,58,27,67,65,48,57,76,99,9,95,92,4,96,86,84,1,92
37,7,6,36,70,52,65,36,11,99,21,97,70,35,29,30,78,75,93,61,82,51,62,26,27,91,44,40,30,30,12,51,94,61,12,73,32,22,52,12,43,7,12,87,48,99,86,68,9,17
7,49,74,14,71,94,93,84,78,79,64,70,94,21,88,80,99,22,85,53,17,15,80,18,92,59,57,29,18,48,98,35,86,46,83,21,94,93,78,44,94,22,2,59,67,90,69,25,48,9
10,25,54,49,77,76,45,92,2,50,67,73,21,1,93,54,4,40,99,18,57,29,14,27,42,55,89,69,96,60,18,83,28,18,66,96,65,64,81,56,52,11,28,96,29,56,17,11,60,13
46,79,42,88,49,65,36,43,12,98,65,8,94,54,86,28,85,73,12,52,63,42,52,70,10,65,55,57,51,98,56,97,11,40,17,95,70,60,7,55,51,59,21,6,77,97,8,94,50,46
44,79,57,50,8,96,65,83,12,56,70,89,20,84,46,19,96,95,22,49,75,32,46,59,41,24,6,95,90,70,95,56,46,85,62,96,63,26,10,10,95,71,34,67,58,39,90,91,23,99
22,68,89,74,29,1,51,54,75,61,75,59,56,26,57,63,21,62,25,63,33,42,81,73,71,98,77,81,54,64,52,10,42,58,64,94,65,24,11,97,43,18,39,13,9,37,88,24,27,33
50,18,68,66,24,36,92,47,44,59,26,50,80,66,33,30,68,56,43,63,14,82,34,49,21,95,61,45,62,54,64,61,65,37,91,99,16,37,68,22,87,4,88,5,57,43,10,3,39,89
82,10,65,74,56,68,52,70,47,20,40,88,31,92,54,16,55,87,18,9,75,71,27,95,37,70,37,67,84,70,48,76,86,46,5,8,33,20,69,95,18,20,56,17,90,98,42,72,28,7
25,90,79,87,1,34,64,5,21,39,88,79,59,15,57,96,15,62,64,3,65,6,75,44,23,21,64,32,63,47,89,20,63,7,61,26,75,32,52,85,35,70,63,35,14,6,29,17,76,93
95,91,81,77,96,36,7,79,99,60,70,81,4,70,1,32,32,55,63,45,80,73,23,84,57,42,48,30,29,31,2,81,95,44,42,55,51,71,14,3,81,83,37,92,58,54,71,13,7,27
1,92,56,23,6,21,51,67,38,40,7,93,76,16,27,39,55,12,41,87,96,73,38,14,79,62,32,34,27,94,20,79,59,19,1,19,28,19,96,19,64,78,62,69,10,81,19,66,33,91
17,85,10,4,9,34,76,71,54,52,31,29,14,66,59,27,52,75,30,10,92,76,83,67,43,13,99,3,94,65,75,28,17,1,70,93,47,55,88,67,11,48,45,1,71,35,88,19,95,47
57,2,74,41,8,8,18,90,62,46,45,50,74,7,90,20,34,96,80,78,15,73,77,12,8,32,65,99,23,43,97,82,92,15,78,69,21,50,20,22,91,27,86,15,70,29,37,87,95,22
18,24,13,19,88,87,51,88,57,44,44,51,21,24,48,82,52,73,87,92,55,57,4,9,30,18,80,25,82,65,92,94,47,92,59,15,72,33,3,37,54,4,4,48,24,69,69,8,65,68
26,79,2,88,17,61,80,77,14,7,74,82,50,9,47,60,28,66,40,73,27,21,35,90,29,33,65,34,64,33,14,58,1,23,47,62,13,49,31,38,57,76,70,94,6,65,82,35,31,9
32,5,17,24,53,65,37,62,3,43,60,23,8,92,76,40,51,47,28,1,26,19,37,24,88,45,81,41,6,38,95,63,77,88,43,66,83,89,59,99,14,70,56,5,49,95,80,99,3,32
26,99,12,47,41,30,99,47,76,44,46,49,55,30,17,88,68,7,13,12,98,52,5,91,22,24,72,26,63,28,83,3,9,84,85,30,41,44,76,17,74,38,99,20,77,62,38,53,56,52
52,98,22,18,34,14,91,75,82,87,55,19,66,53,41,57,37,42,9,63,57,13,70,14,94,66,29,63,39,11,37,76,17,90,84,38,53,69,84,1,53,53,44,72,78,67,26,65,49,91
98,23,14,10,29,40,1,87,22,67,98,18,14,73,2,33,68,87,90,63,80,73,53,86,52,21,23,3,10,44,43,72,69,84,21,71,43,17,86,17,59,51,28,8,10,11,92,23,25,83
88,82,17,38,47,97,42,22,95,15,66,24,94,2,7,82,78,5,20,52,63,58,32,70,59,82,22,20,40,96,65,53,67,2,47,9,95,92,58,65,15,16,85,34,90,72,74,72,3,93
10,25,28,83,75,88,18,38,14,90,4,25,95,46,60,67,57,33,50,52,71,98,15,39,56,9,50,51,16,22,36,56,70,5,78,41,69,59,17,28,23,59,93,42,57,88,61,12,77,51
76,64,57,87,68,19,13,7,21,50,2,84,78,11,3,6,2,68,9,90,66,47,44,53,32,47,21,73,83,65,31,90,81,98,77,2,43,12,63,34,67,81,79,41,16,60,34,85,77,97
48,62,90,61,58,32,71,83,45,44,34,51,89,17,77,93,54,16,64,86,90,71,1,8,76,99,64,1,25,26,91,19,81,67,28,19,37,28,70,75,83,15,14,80,56,80,84,61,88,4
3,20,62,48,50,82,56,82,68,29,84,65,87,40,41,32,63,72,63,34,33,18,36,9,46,92,10,28,69,92,21,46,52,45,70,83,2,80,76,82,21,96,29,31,80,94,18,56,68,76
73,16,97,63,58,41,8,2,59,44,76,43,96,96,75,37,84,60,80,54,61,25,95,54,18,63,46,52,11,67,31,4,3,61,75,6,89,68,84,67,16,27,78,47,42,3,41,52,73,61
18,19,52,26,6,79,69,58,17,20,14,64,78,4,41,45,25,71,98,8,88,76,18,64,26,73,70,49,30,14,97,11,75,98,92,85,77,46,28,25,83,74,79,93,45,99,19,54,38,86
74,72,42,99,21,91,70,56,76,78,79,45,91,88,24,18,87,34,43,14,88,49,21,36,70,6,59,69,99,97,57,20,94,11,41,79,47,66,51,29,96,87,6,76,84,23,11,15,74,29
47,77,11,40,62,24,33,43,13,26,61,60,24,7,24,80,61,44,52,55,69,82,34,97,32,5,97,70,22,68,12,51,24,21,52,57,71,51,59,39,6,44,62,23,57,74,97,5,96,43
84,8,8,68,88,93,87,15,54,66,44,77,2,51,45,16,82,29,47,64,49,14,33,26,82,85,94,84,77,42,89,46,70,14,3,59,81,68,24,1,57,28,57,24,47,72,87,70,90,51
30,85,43,97,32,61,2,65,27,74,21,6,68,99,88,82,72,88,70,52,78,15,32,63,60,34,17,85,48,48,73,71,67,95,13,28,65,86,30,45,11,72,73,86,40,18,14,97,9,61
41,7,93,61,3,82,95,75,84,60,13,21,4,81,51,26,54,29,88,36,22,34,18,11,73,69,62,13,50,92,59,80,91,40,99,30,69,46,77,14,98,95,12,21,27,12,25,64,23,29
28,52,74,42,83,23,65,60,2,82,6,91,60,37,87,45,61,70,49,38,13,75,13,77,30,68,74,34,13,53,60,59,17,7,29,21,73,71,61,58,74,31,96,5,64,78,65,69,30,84
91,26,85,90,84,84,72,11,53,60,42,13,3,82,23,10,55,74,87,46,84,88,59,62,10,27,38,55,64,1,39,70,2,65,37,16,46,56,64,65,15,45,10,84,3,91,43,34,10,32
42,4,96,39,81,45,88,8,38,30,27,47,20,91,4,1,58,81,54,72,69,80,85,50,47,1,16,8,60,52,53,76,62,31,28,70,63,48,45,71,89,37,16,17,70,67,98,45,99,65
50,31,6,56,88,78,20,21,78,48,39,5,47,48,98,85,6,98,61,23,25,75,42,66,90,10,67,17,94,96,82,21,76,29,51,4,98,86,28,4,94,62,43,73,73,80,80,40,9,87
54,10,82,69,44,82,66,57,23,6,66,51,76,24,29,18,24,45,39,63,40,45,8,75,20,80,61,40,62,20,55,68,41,11,92,23,73,41,61,25,11,19,78,34,18,18,33,16,59,89
10,96,88,34,2,48,8,13,75,79,54,74,28,95,98,57,64,95,67,56,14,76,2,74,68,42,32,25,83,33,88,77,17,35,23,63,41,79,47,70,23,16,17,76,27,33,98,91,52,29
61,25,36,31,60,24,54,53,76,77,17,93,55,56,87,52,70,13,24,45,29,14,84,8,13,23,72,96,39,8,50,79,39,69,81,24,28,60,43,77,67,58,93,39,3,1,47,18,95,44
74,93,88,65,26,13,24,12,90,65,25,79,15,39,38,84,92,70,52,50,34,91,27,82,9,21,75,60,80,23,39,74,55,69,83,50,55,75,77,25,42,16,54,37,19,94,51,3,18,76
85,66,48,89,59,26,85,19,66,53,93,25,33,4,83,60,89,45,69,14,37,25,86,41,87,70,73,9,67,15,64,59,42,57,45,33,51,16,25,22,1,77,42,38,73,40,85,68,41,7
71,50,34,20,33,75,68,90,70,17,90,35,35,52,47,31,60,19,99,81,98,98,90,66,54,79,3,39,85,32,18,79,57,41,22,58,58,96,16,95,15,50,87,67,56,54,41,49,3,98
87,24,12,13,74,22,14,79,33,11,49,79,63,61,12,90,1,42,82,15,1,44,64,83,25,69,18,59,41,74,9,76,81,39,10,57,45,73,64,73,53,96,37,71,69,19,15,86,72,51
27,35,27,76,32,13,76,42,53,38,88,85,36,39,31,52,62,21,26,51,87,54,76,41,92,22,67,26,28,36,68,48,65,90,55,83,17,26,46,53,54,25,40,83,13,46,41,76,22,59
50,88,99,41,34,66,15,72,33,35,28,6,46,61,99,41,35,82,54,23,73,41,66,87,83,97,85,67,12,72,88,66,94,87,16,84,42,29,1,33,3,41,24,95,13,98,91,30,74,25
2,54,40,98,96,40,46,30,83,52,45,91,44,47,56,23,79,68,30,89,84,89,11,32,95,25,33,84,39,62,76,28,92,1,35,86,23,32,27,89,65,47,22,26,66,58,51,27,24,63
49,45,38,4,37,3,89,31,39,94,47,51,66,82,9,27,64,45,56,97,24,91,14,74,84,2,39,26,52,16,58,80,42,5,7,85,88,74,36,95,19,25,18,83,95,38,52,94,22,29
25,51,6,79,44,53,65,29,85,61,54,83,67,85,6,62,44,45,42,72,98,2,60,61,82,6,10,26,81,4,30,66,66,78,57,42,83,22,47,40,62,86,13,31,17,22,93,51,92,91
49,34,52,90,51,29,81,27,52,68,18,68,47,75,55,13,14,69,28,93,72,58,72,34,3,76,51,76,82,88,79,57,32,28,40,52,95,25,56,80,34,48,23,95,27,64,68,43,20,40
82,73,41,92,65,16,67,58,4,54,48,24,27,11,14,32,62,96,80,24,27,19,12,71,25,84,94,8,39,61,45,89,18,48,74,44,77,19,32,46,19,83,98,89,74,9,78,44,23,40
55,97,10,54,7,29,22,57,1,22,18,36,81,89,60,11,58,96,61,22,66,39,26,58,44,74,9,15,24,44,16,76,46,53,37,77,32,49,11,98,15,38,55,19,77,74,40,68,31,27
22,52,80,91,22,65,21,14,93,71,98,98,53,38,6,12,98,94,21,66,41,17,41,52,90,41,32,79,88,39,74,74,9,32,41,97,31,59,10,43,89,21,5,31,75,79,77,94,29,83
52,21,60,95,55,25,87,30,7,75,4,38,49,59,48,80,98,10,30,80,87,98,79,7,74,44,13,56,79,28,40,83,12,80,55,34,86,4,26,81,58,13,60,20,85,75,35,50,56,59
52,5,82,52,4,97,52,14,81,13,85,94,32,30,90,43,74,72,88,47,39,69,11,94,18,23,56,24,41,82,4,70,54,20,81,10,80,81,39,73,15,33,44,10,44,71,91,39,92,88
81,18,73,23,32,9,77,29,10,92,66,18,21,87,51,34,71,68,34,78,42,25,3,21,88,48,10,33,92,34,33,66,72,9,13,41,40,95,50,59,12,91,16,12,98,55,94,37,90,8
36,44,95,84,5,76,67,24,50,96,34,86,17,63,28,27,2,76,81,22,60,74,43,91,81,41,5,35,20,13,97,50,59,24,81,60,84,84,74,10,16,19,43,3,3,68,40,9,7,32
97,53,8,13,26,10,97,48,40,85,73,33,72,59,48,12,43,12,28,96,93,64,51,54,91,16,94,96,66,52,8,75,98,49,52,9,56,43,92,87,4,37,66,53,55,59,16,95,25,14
15,80,2,57,39,4,60,90,49,3,82,53,50,59,29,19,58,70,62,73,38,82,53,31,93,30,1,18,7,19,69,51,14,37,82,65,22,31,40,51,27,23,39,95,4,83,57,7,50,69
16,75,28,58,60,67,10,72,40,57,56,6,24,9,5,74,99,41,50,22,81,64,64,31,31,98,15,59,38,63,78,14,39,56,45,45,93,29,7,96,66,90,77,81,97,50,86,40,99,82
88,54,67,61,95,53,48,13,58,22,34,49,98,90,45,49,82,41,47,64,67,95,11,49,64,64,3,79,61,5,62,28,84,78,52,63,69,68,57,76,47,74,97,38,11,5,54,27,93,83
74,53,53,82,94,63,36,20,19,33,10,18,66,72,88,48,31,90,91,7,70,56,26,43,89,33,41,53,63,91,74,82,65,77,23,12,30,30,25,21,24,50,27,67,74,15,77,14,32,56
35,68,30,97,72,92,18,81,92,56,82,85,57,54,82,67,95,89,83,72,13,65,23,70,68,29,15,72,49,11,88,3,26,81,93,27,74,83,48,76,7,26,87,11,72,10,8,52,66,95
20,72,98,71,29,96,94,55,18,86,60,43,95,3,13,54,16,71,20,9,59,40,41,23,85,46,37,8,6,1,63,64,30,57,70,74,38,5,93,55,14,92,75,77,90,52,77,97,94,67
28,22,24,88,10,20,43,11,52,28,99,92,48,47,9,99,67,74,87,86,39,6,10,29,15,67,44,61,16,28,58,64,22,92,76,90,82,39,88,2,61,42,65,67,79,91,33,34,8,10
85,56,79,70,42,98,89,6,18,19,60,34,65,37,41,89,40,51,23,81,49,80,15,85,5,29,74,40,99,74,79,22,13,81,5,26,98,49,95,38,78,5,11,60,9,81,96,74,39,53
70,83,35,23,27,94,89,28,22,17,15,88,94,54,41,16,76,74,53,84,39,21,62,66,61,36,84,15,92,99,61,56,51,61,26,33,43,27,58,17,13,68,77,87,30,74,40,92,13,48
89,44,10,72,94,9,40,7,82,85,21,94,49,94,36,29,97,7,89,96,50,96,1,66,8,70,71,41,53,60,33,50,84,11,18,46,20,66,70,81,60,32,11,11,28,49,34,58,37,35
88,97,5,25,41,88,30,60,59,64,88,41,16,61,21,3,25,36,71,25,56,13,20,24,87,30,56,74,1,58,31,35,38,48,64,23,59,39,7,84,15,44,81,68,3,1,27,65,80,68
24,84,54,37,43,90,3,67,73,47,55,6,7,54,46,74,66,75,73,97,65,25,38,62,63,10,21,5,90,27,11,99,88,36,16,64,76,61,74,73,41,99,21,81,12,62,70,94,69,16
51,11,58,8,94,97,3,58,18,85,99,92,31,88,51,18,36,83,37,24,6,13,85,23,57,25,24,11,49,57,44,90,1,43,3,84,49,14,45,68,76,84,7,46,87,11,10,69,81,70
95,14,55,87,11,28,55,91,45,65,99,80,84,92,18,4,54,47,92,56,62,37,49,36,88,66,48,86,17,26,42,65,41,51,64,59,69,7,47,29,35,13,5,20,11,81,49,52,77,1
21,24,89,84,90,8,85,59,67,77,61,65,94,66,9,11,15,60,57,51,23,11,42,21,81,31,11,23,39,27,14,19,87,47,67,91,59,95,81,26,89,50,24,7,40,71,75,16,55,61
31,3,67,73,61,56,22,51,23,74,30,29,65,16,69,35,81,64,69,15,30,25,38,5,40,40,30,44,6,65,29,93,51,61,9,63,13,71,37,59,93,89,85,11,40,75,13,12,27,85
47,5,93,20,78,94,16,69,45,45,47,59,37,60,19,44,2,51,22,40,22,32,54,88,27,9,61,41,35,3,66,44,6,37,77,38,34,61,24,29,28,22,82,12,3,79,68,74,40,20
50,68,55,62,55,97,32,90,38,25,96,16,81,58,28,92,98,30,23,36,74,2,90,2,54,43,39,53,91,42,17,60,85,31,82,96,76,39,52,48,24,39,69,35,91,37,86,35,4,48
13,9,49,33,20,2,5,86,11,42,32,98,11,82,82,16,82,46,47,17,19,47,61,57,39,3,61,64,99,7,76,69,3,77,60,7,31,21,64,16,18,21,93,65,47,45,27,19,94,26
19,89,22,94,84,94,97,40,24,51,33,49,15,7,36,31,94,83,83,59,40,47,17,86,23,92,25,58,16,53,41,60,56,21,18,30,23,43,4,30,96,11,69,31,77,69,87,67,15,10
38,95,67,9,46,49,30,71,35,43,28,14,20,29,20,59,10,71,94,17,13,41,34,38,32,71,74,16,73,19,48,30,30,34,71,52,82,15,87,12,95,17,30,96,53,88,56,93,6,49
69,14,2,54,91,8,96,56,43,2,47,27,13,69,40,16,7,73,44,74,34,4,96,37,59,18,95,56,60,16,94,33,88,50,64,41,82,84,9,30,45,6,25,87,14,94,48,33,45,95
28,74,86,15,56,72,7,62,78,36,60,42,81,96,98,50,65,32,69,20,61,49,16,32,12,2,15,53,15,73,70,75,21,90,62,42,72,79,55,46,94,59,54,11,28,69,89,18,64,37
17,87,35,56,46,2,74,9,88,58,88,49,22,78,41,99,41,94,47,14,99,31,4,68,60,43,11,22,84,9,25,6,58,98,61,81,11,57,11,45,70,84,2,75,4,46,20,35,86,72
66,6,43,17,36,4,25,89,77,19,96,30,65,60,18,20,51,78,56,92,7,86,89,67,69,92,46,92,41,3,13,86,72,64,80,21,70,93,97,66,18,5,7,48,93,92,62,3,13,24
33,8,26,65,63,48,80,93,13,34,92,93,33,88,14,27,24,15,67,47,2,54,30,14,71,26,4,11,3,24,40,93,74,58,55,31,79,1,44,98,24,87,40,81,18,64,92,38,94,59
75,51,7,32,44,24,3,59,88,6,84,47,63,78,60,45,55,84,12,68,16,80,92,23,3,16,39,25,60,81,61,81,50,40,47,11,11,18,19,16,68,29,5,2,21,56,73,44,77,89
69,73,69,20,7,15,25,77,63,89,85,2,25,51,67,53,83,96,84,73,78,26,14,49,11,61,1,19,22,86,27,9,66,15,14,40,17,58,43,16,84,36,84,73,48,33,45,33,33,35
19,50,80,13,83,92,49,66,57,2,99,86,64,89,51,56,41,11,29,5,51,32,6,11,24,37,98,7,10,32,42,3,95,40,51,70,46,51,14,74,71,59,17,40,58,54,25,62,62,7
10,44,8,16,75,48,61,47,6,15,30,53,53,56,52,92,68,50,53,99,51,38,55,73,81,21,91,9,12,49,91,56,43,90,82,34,79,50,99,7,55,43,52,6,44,69,57,1,88,11
26,79,90,21,41,88,6,70,37,34,67,36,45,7,26,27,19,60,52,97,68,18,48,8,94,20,43,67,90,80,24,58,92,77,38,97,11,50,25,88,58,1,54,10,6,7,55,80,33,46
64,91,96,32,67,78,24,61,91,99,67,11,58,6,30,79,16,51,13,80,80,18,61,91,42,66,48,76,91,84,81,54,30,27,27,43,52,86,50,12,11,1,77,79,36,9,53,29,7,37
46,27,71,73,94,22,69,88,47,63,81,85,95,2,60,12,51,61,55,5,55,63,19,21,9,30,55,58,23,83,63,36,89,29,12,20,92,47,25,31,72,71,34,41,64,52,3,88,29,16
70,40,39,43,76,5,97,60,45,50,40,3,40,33,62,6,49,74,10,72,64,25,7,60,58,19,32,72,92,93,17,95,54,60,78,97,10,14,50,11,81,98,72,21,18,20,46,51,29,31
85,47,22,59,3,36,52,45,39,73,7,30,13,79,86,57,53,70,25,77,57,79,93,99,23,34,72,35,8,22,37,18,34,57,46,10,3,83,64,10,27,39,26,88,2,57,39,46,38,94
80,74,70,6,9,65,32,10,34,71,66,27,45,81,50,42,43,39,65,57,16,1,12,80,11,68,74,7,50,16,99,41,72,22,52,40,22,2,15,1,36,82,1,64,5,92,13,10,61,36
25,97,49,67,25,9,18,40,48,78,56,89,52,49,79,90,29,66,29,11,21,15,5,28,10,22,7,64,23,48,76,97,69,4,38,62,68,71,19,20,70,76,44,33,25,23,15,69,81,14
81,49,93,7,31,12,11,35,18,78,86,3,46,91,53,66,69,96,89,31,45,87,48,32,20,10,87,16,5,91,11,64,2,69,44,17,72,38,53,40,55,99,19,9,68,66,59,36,7,15
13,75,19,93,92,88,64,95,13,42,18,39,57,37,42,25,10,23,68,77,90,73,7,12,8,44,67,48,26,50,88,78,55,71,59,60,99,98,84,78,56,60,88,28,89,59,44,35,91,4
79,59,70,39,31,31,16,32,81,84,62,5,85,11,41,81,37,51,30,76,85,4,39,91,98,96,58,83,48,28,42,35,26,42,20,72,12,11,4,63,31,10,35,97,19,62,85,47,20,57
40,18,69,58,44,32,49,11,97,84,99,77,15,44,73,46,9,45,34,99,41,39,41,90,31,63,15,11,77,90,84,38,54,4,94,70,48,83,90,91,51,27,76,9,80,68,45,17,29,82
59,61,49,41,81,93,48,28,78,87,61,35,39,34,98,75,54,46,3,61,43,63,14,92,78,39,47,5,35,33,36,64,19,16,25,15,22,63,41,85,29,13,14,59,99,94,74,73,77,6
15,74,4,91,92,12,93,3,37,35,60,71,28,31,59,24,46,19,83,15,32,53,83,24,74,96,12,90,89,70,31,78,95,12,79,60,77,64,50,13,82,18,87,34,74,31,21,21,70,7
26,1,42,83,1,88,11,23,11,28,35,76,66,31,60,41,68,3,63,35,45,65,46,92,66,44,10,39,82,50,15,84,24,33,14,64,56,92,84,18,99,31,66,75,53,48,98,31,69,13
70,30,18,77,51,77,84,24,88,22,85,42,42,35,92,23,1,2,91,2,98,76,95,38,24,70,20,2,81,8,90,59,9,1,52,38,39,60,67,7,43,71,11,4,77,91,51,48,51,51
40,27,90,76,91,54,46,86,37,78,15,88,94,76,28,85,10,64,21,34,51,83,33,16,39,21,37,14,42,12,89,54,39,36,7,54,73,5,50,21,65,2,96,9,78,35,54,2,38,8
59,91,37,40,48,15,88,18,78,86,41,42,28,4,86,62,90,78,21,33,61,96,71,6,11,9,52,6,87,60,50,16,43,62,11,73,95,48,33,19,51,16,70,65,27,20,94,93,51,40
98,78,39,75,43,77,85,25,50,31,28,32,4,22,25,17,77,42,28,6,42,98,73,28,50,54,23,55,46,48,42,88,72,79,53,94,68,84,64,10,87,95,38,52,2,51,35,78,60,3
7,84,64,88,11,38,96,5,45,30,23,91,81,8,50,50,57,42,76,30,83,25,59,35,79,16,80,71,33,68,37,88,19,87,90,34,28,27,11,25,72,32,67,62,30,20,68,71,50,45
26,86,24,82,13,82,87,80,76,78,18,39,1,31,84,81,77,78,49,59,3,93,79,67,8,47,88,40,97,83,51,29,8,63,11,54,24,12,84,58,64,95,98,86,65,67,48,86,76,31
51,25,98,90,71,71,34,21,44,69,60,18,98,71,21,6,28,53,54,38,68,87,76,40,15,78,53,77,16,52,71,43,52,80,14,24,87,20,58,33,87,51,65,24,62,9,33,33,79,41
95,43,15,18,44,78,99,98,98,24,13,99,66,13,31,49,33,22,77,38,27,79,13,99,94,83,58,70,95,77,62,35,26,47,46,91,63,78,59,11,78,79,56,6,35,32,75,16,99,39
91,23,57,97,18,66,37,28,84,16,10,47,75,13,44,21,59,55,18,39,7,24,94,28,61,13,48,89,72,20,52,35,14,66,8,81,46,95,53,54,22,14,39,78,48,20,53,38,33,69
68,3,12,90,92,27,64,52,74,12,54,85,64,24,23,13,65,39,7,28,18,80,26,45,61,48,15,97,95,93,95,80,33,38,4,67,81,91,25,25,23,71,91,13,5,14,77,84,27,34
43,46,99,22,37,92,66,62,78,31,89,44,69,12,32,48,9,24,9,63,70,72,87,7,93,22,1,40,82,67,48,59,6,89,35,70,52,85,70,23,69,83,45,47,94,82,32,14,60,96
6,92,55,19,35,93,40,29,60,56,30,5,51,85,87,95,48,64,30,93,34,36,82,53,44,19,82,41,63,33,52,53,63,40,58,44,79,69,57,57,14,86,10,16,71,5,39,27,96,26
96,28,40,95,2,70,90,66,73,12,23,58,68,86,40,60,53,76,27,91,43,98,71,91,82,73,15,27,18,85,69,23,95,77,14,51,45,47,62,10,93,88,47,60,74,25,83,68,9,39
27,10,57,41,53,3,22,89,57,45,85,33,22,41,66,15,53,47,13,76,89,1,55,91,17,6,19,32,80,85,98,25,85,33,29,12,60,46,97,86,23,9,33,26,38,43,29,61,99,96
92,63,98,27,51,64,85,16,74,80,90,8,16,38,48,65,80,30,26,65,41,79,12,13,73,91,1,23,79,30,72,32,68,74,85,54,90,16,44,7,15,45,66,37,28,54,69,37,47,50
30,14,73,6,66,56,91,19,70,76,58,35,19,79,88,25,44,88,56,91,64,1,90,10,68,35,92,35,24,6,66,91,57,23,33,64,72,39,78,20,36,57,54,97,11,94,73,54,11,87
66,71,13,60,4,61,22,62,35,29,47,4,36,98,43,94,79,66,44,48,36,88,93,60,66,3,8,21,98,37,52,53,24,19,7,16,8,50,78,55,43,32,21,55,84,60,24,84,15,90
25,50,58,40,80,61,95,68,21,57,63,15,96,57,87,32,83,77,24,11,71,82,22,6,86,33,39,16,72,24,47,67,22,11,92,57,83,31,77,84,7,3,6,35,80,46,4,5,26,45
15,9,14,47,87,94,90,16,23,98,12,81,94,69,88,41,16,87,74,49,82,14,69,41,89,90,57,71,95,7,65,15,7,87,52,95,5,68,75,47,58,8,89,70,18,81,83,63,48,82
86,82,93,28,58,29,78,50,93,10,86,66,47,50,17,70,78,29,13,46,75,55,48,67,14,65,69,4,92,96,89,4,26,9,96,78,94,41,57,57,19,24,83,92,44,95,66,98,54,13
42,47,93,39,28,18,27,78,77,7,85,23,14,43,39,48,34,81,87,67,26,96,32,93,99,33,74,65,30,88,70,56,71,68,92,33,7,41,16,85,67,91,59,92,96,23,29,79,34,96
27,21,18,97,67,21,34,2,6,85,18,86,37,40,26,64,14,32,81,19,39,72,20,39,5,7,14,87,76,36,34,19,88,61,13,58,14,34,54,38,94,27,12,86,68,85,61,58,19,51
65,94,78,43,92,53,33,63,3,98,54,3,67,88,50,30,99,93,21,84,28,46,90,44,73,42,19,10,31,10,73,30,98,62,78,22,51,71,18,59,2,51,71,85,16,27,73,48,94,15
43,14,10,17,16,34,99,41,48,30,68,87,44,88,14,97,65,98,12,82,80,4,98,63,48,81,65,74,89,78,5,40,73,67,64,44,67,62,10,13,75,88,71,16,74,21,36,42,8,26
3,94,17,69,65,14,74,65,31,55,6,12,84,11,42,64,84,43,45,11,93,53,87,3,90,92,12,81,68,4,98,24,65,33,35,37,85,99,95,19,3,42,20,48,35,86,97,88,48,81
